day,site_code,age,prob.inf,month,code.new
1,S2,28,5.603312907492402e-4,APR,MNJ.07
1,S2,29,5.436643099520877e-4,APR,MNJ.07
1,S2,30,5.345243896589091e-4,APR,MNJ.07
1,S2,31,5.317776274975286e-4,APR,MNJ.07
1,S2,32,5.342205389741451e-4,APR,MNJ.07
1,S2,33,5.405394106638367e-4,APR,MNJ.07
1,S2,34,5.493574239814859e-4,APR,MNJ.07
1,S2,35,5.592650165799135e-4,APR,MNJ.07
1,S2,36,5.688479548496953e-4,APR,MNJ.07
1,S2,37,5.767109750540413e-4,APR,MNJ.07
1,S2,38,5.815873593726956e-4,APR,MNJ.07
1,S2,39,5.825024463059551e-4,APR,MNJ.07
1,S2,40,5.789246808180848e-4,APR,MNJ.07
1,S2,41,5.708826879702392e-4,APR,MNJ.07
1,S2,42,5.588275005950704e-4,APR,MNJ.07
1,S2,43,5.434472975458437e-4,APR,MNJ.07
1,S2,44,5.25556406648751e-4,APR,MNJ.07
1,S2,45,5.060584624149024e-4,APR,MNJ.07
1,S2,46,4.858338991421772e-4,APR,MNJ.07
1,S2,47,4.656762582320251e-4,APR,MNJ.07
1,S2,48,4.462585304788834e-4,APR,MNJ.07
1,S2,49,4.281131648888676e-4,APR,MNJ.07
1,S2,50,4.116026623326381e-4,APR,MNJ.07
1,S2,51,3.9693905510436255e-4,APR,MNJ.07
1,S2,52,3.8419560895587123e-4,APR,MNJ.07
1,S2,53,3.7336260524950375e-4,APR,MNJ.07
1,S2,54,3.643883867835245e-4,APR,MNJ.07
1,S2,55,3.571622708070809e-4,APR,MNJ.07
1,S2,56,3.5150693916823186e-4,APR,MNJ.07
1,S2,57,3.4720454371358375e-4,APR,MNJ.07
1,S2,58,3.440278530384294e-4,APR,MNJ.07
1,S2,59,3.41758161371608e-4,APR,MNJ.07
1,S2,60,3.40188078689068e-4,APR,MNJ.07
1,S2,61,3.3912369250717816e-4,APR,MNJ.07
1,S2,62,3.383935589549956e-4,APR,MNJ.07
1,S2,63,3.3787208935353886e-4,APR,MNJ.07
1,S2,64,3.3748786260419546e-4,APR,MNJ.07
1,S2,65,3.372140041921663e-4,APR,MNJ.07
1,S2,66,3.370669145197209e-4,APR,MNJ.07
1,S2,67,3.3710398743364895e-4,APR,MNJ.07
1,S2,68,3.3741503747867314e-4,APR,MNJ.07
1,S2,69,3.381002348546359e-4,APR,MNJ.07
1,S2,70,3.392629448555758e-4,APR,MNJ.07
1,S2,71,3.410032873757216e-4,APR,MNJ.07
1,S2,72,3.4341731529921176e-4,APR,MNJ.07
1,S2,73,3.465941979477887e-4,APR,MNJ.07
1,S2,74,3.5060610886361696e-4,APR,MNJ.07
1,S2,75,3.5551217268122164e-4,APR,MNJ.07
1,S2,76,3.61349339901578e-4,APR,MNJ.07
1,S2,77,3.6813118170908344e-4,APR,MNJ.07
1,S2,78,3.758548523018397e-4,APR,MNJ.07
1,S2,79,3.8450464201247793e-4,APR,MNJ.07
1,S2,80,3.940598607119737e-4,APR,MNJ.07
1,S2,81,4.044871653843773e-4,APR,MNJ.07
1,S2,82,4.157414354047715e-4,APR,MNJ.07
1,S2,83,4.2777095564904515e-4,APR,MNJ.07
1,S2,84,4.405299610176987e-4,APR,MNJ.07
1,S2,85,4.5398039966598383e-4,APR,MNJ.07
1,S2,86,4.680792064056058e-4,APR,MNJ.07
1,S2,87,4.8277557356954495e-4,APR,MNJ.07
1,S2,88,4.980099869065936e-4,APR,MNJ.07
1,S3,1,0.0010768638163229194,APR,MNJ.08
1,S3,2,0.001168684694269787,APR,MNJ.08
1,S3,3,0.0012675016435157985,APR,MNJ.08
1,S3,4,0.0013726440294520269,APR,MNJ.08
1,S3,5,0.0014830601780977946,APR,MNJ.08
1,S3,6,0.001597523144744143,APR,MNJ.08
1,S3,7,0.0017146340167041693,APR,MNJ.08
1,S3,8,0.001832526293522771,APR,MNJ.08
1,S3,9,0.0019483108485071692,APR,MNJ.08
1,S3,10,0.0020574773995465263,APR,MNJ.08
1,S3,11,0.002153479961051675,APR,MNJ.08
1,S3,12,0.0022278860820421314,APR,MNJ.08
1,S3,13,0.0022715089408607402,APR,MNJ.08
1,S3,14,0.0022763292313792345,APR,MNJ.08
1,S3,15,0.0022379014062770424,APR,MNJ.08
1,S3,16,0.002156995961026859,APR,MNJ.08
1,S3,17,0.0020393093244119617,APR,MNJ.08
1,S3,18,0.0018946265545577799,APR,MNJ.08
1,S3,19,0.0017347472198043386,APR,MNJ.08
1,S3,20,0.0015715567396116627,APR,MNJ.08
1,S3,21,0.0014150578104086234,APR,MNJ.08
1,S3,22,0.001272373702758582,APR,MNJ.08
1,S3,23,0.0011476899075991947,APR,MNJ.08
1,S3,24,0.0010426879536528462,APR,MNJ.08
1,S3,25,9.571082466802992e-4,APR,MNJ.08
1,S3,26,8.897635127730527e-4,APR,MNJ.08
1,S3,27,8.389006051735533e-4,APR,MNJ.08
1,S3,28,8.02520519202383e-4,APR,MNJ.08
1,S3,29,7.786524582545719e-4,APR,MNJ.08
1,S3,30,7.655635014060174e-4,APR,MNJ.08
1,S3,31,7.616299502706202e-4,APR,MNJ.08
1,S3,32,7.651283666894939e-4,APR,MNJ.08
1,S3,33,7.741774062400035e-4,APR,MNJ.08
1,S3,34,7.868053395026984e-4,APR,MNJ.08
1,S3,35,8.009935593238212e-4,APR,MNJ.08
1,S3,36,8.147167983548803e-4,APR,MNJ.08
1,S3,37,8.259769876101111e-4,APR,MNJ.08
1,S3,38,8.329601642473617e-4,APR,MNJ.08
1,S3,39,8.342706035544187e-4,APR,MNJ.08
1,S3,40,8.291471042923318e-4,APR,MNJ.08
1,S3,41,8.176306289584449e-4,APR,MNJ.08
1,S3,42,8.003670135519835e-4,APR,MNJ.08
1,S3,43,7.783416830566228e-4,APR,MNJ.08
1,S3,44,7.52720719559034e-4,APR,MNJ.08
1,S3,45,7.247981213700081e-4,APR,MNJ.08
1,S3,46,6.95834698388665e-4,APR,MNJ.08
1,S3,47,6.669668621916644e-4,APR,MNJ.08
1,S3,48,6.391584204701945e-4,APR,MNJ.08
1,S3,49,6.13171938032294e-4,APR,MNJ.08
1,S3,50,5.895266111487638e-4,APR,MNJ.08
1,S3,51,5.685261526306457e-4,APR,MNJ.08
1,S3,52,5.502755411385641e-4,APR,MNJ.08
1,S3,53,5.347609034347375e-4,APR,MNJ.08
1,S3,54,5.219082959395234e-4,APR,MNJ.08
1,S3,55,5.115592323275423e-4,APR,MNJ.08
1,S3,56,5.034597844190026e-4,APR,MNJ.08
1,S3,57,4.972979701985028e-4,APR,MNJ.08
1,S3,58,4.927483629751363e-4,APR,MNJ.08
1,S3,59,4.894977418661018e-4,APR,MNJ.08
1,S3,60,4.8724908923025777e-4,APR,MNJ.08
1,S3,61,4.857246878826264e-4,APR,MNJ.08
1,S3,62,4.8467899880679703e-4,APR,MNJ.08
1,S3,63,4.8393215569625256e-4,APR,MNJ.08
1,S3,64,4.83381870203022e-4,APR,MNJ.08
1,S3,65,4.8298965302125417e-4,APR,MNJ.08
1,S3,66,4.8277899269638625e-4,APR,MNJ.08
1,S3,67,4.828320881459026e-4,APR,MNJ.08
1,S3,68,4.832775708169241e-4,APR,MNJ.08
1,S3,69,4.8425890323058467e-4,APR,MNJ.08
1,S3,70,4.859241234950409e-4,APR,MNJ.08
1,S3,71,4.884166210307578e-4,APR,MNJ.08
1,S3,72,4.918739595573378e-4,APR,MNJ.08
1,S3,73,4.964238429234443e-4,APR,MNJ.08
1,S3,74,5.021696322337358e-4,APR,MNJ.08
1,S3,75,5.091959982873977e-4,APR,MNJ.08
1,S3,76,5.175558525076305e-4,APR,MNJ.08
1,S3,77,5.272686210445513e-4,APR,MNJ.08
1,S3,78,5.383302163312807e-4,APR,MNJ.08
1,S3,79,5.507181260843249e-4,APR,MNJ.08
1,S3,80,5.644027039539435e-4,APR,MNJ.08
1,S3,81,5.79336181725719e-4,APR,MNJ.08
1,S3,82,5.954539233988188e-4,APR,MNJ.08
1,S3,83,6.126818487080153e-4,APR,MNJ.08
1,S3,84,6.309543989444583e-4,APR,MNJ.08
1,S3,85,6.50217062100656e-4,APR,MNJ.08
1,S3,86,6.704081468624607e-4,APR,MNJ.08
1,S3,87,6.914548746027371e-4,APR,MNJ.08
1,S3,88,7.132719992284767e-4,APR,MNJ.08
1,S5,1,0.0012352467260703746,APR,MNJ.09
1,S5,2,0.0013405633652228612,APR,MNJ.09
1,S5,3,0.0014539027609937745,APR,MNJ.09
1,S5,4,0.0015744953871285785,APR,MNJ.09
1,S5,5,0.0017011347221614808,APR,MNJ.09
1,S5,6,0.0018324132891028163,APR,MNJ.09
1,S5,7,0.0019667264691506856,APR,MNJ.09
1,S5,8,0.002101933491782782,APR,MNJ.09
1,S5,9,0.0022347209456482038,APR,MNJ.09
1,S5,10,0.0023599164688840398,APR,MNJ.09
1,S5,11,0.002470013462678989,APR,MNJ.09
1,S5,12,0.002555342303603965,APR,MNJ.09
1,S5,13,0.0026053685048240626,APR,MNJ.09
1,S5,14,0.002610896339734884,APR,MNJ.09
1,S5,15,0.002566827792653928,APR,MNJ.09
1,S5,16,0.0024740456278692885,APR,MNJ.09
1,S5,17,0.0023390809071698326,APR,MNJ.09
1,S5,18,0.002173153424225476,APR,MNJ.09
1,S5,19,0.0019897938488058014,APR,MNJ.09
1,S5,20,0.001802632388592984,APR,MNJ.09
1,S5,21,0.0016231411694537495,APR,MNJ.09
1,S5,22,0.001459490790542819,APR,MNJ.09
1,S5,23,0.001316482906783683,APR,MNJ.09
1,S5,24,0.0011960473578634479,APR,MNJ.09
1,S5,25,0.0010978874351897745,APR,MNJ.09
1,S5,26,0.0010206421562980986,APR,MNJ.09
1,S5,27,9.623012369674973e-4,APR,MNJ.09
1,S5,28,9.20572177459588e-4,APR,MNJ.09
1,S5,29,8.9319466780915e-4,APR,MNJ.09
1,S5,30,8.781811307445722e-4,APR,MNJ.09
1,S5,31,8.736691906044489e-4,APR,MNJ.09
1,S5,32,8.776820139871012e-4,APR,MNJ.09
1,S5,33,8.880616142400189e-4,APR,MNJ.09
1,S5,34,9.025463216303274e-4,APR,MNJ.09
1,S5,35,9.188207033820157e-4,APR,MNJ.09
1,S5,36,9.345617036349536e-4,APR,MNJ.09
1,S5,37,9.474774821475716e-4,APR,MNJ.09
1,S5,38,9.554873867361356e-4,APR,MNJ.09
1,S5,39,9.569904974195315e-4,APR,MNJ.09
1,S5,40,9.511136982435942e-4,APR,MNJ.09
1,S5,41,9.37903957746182e-4,APR,MNJ.09
1,S5,42,9.181020343015586e-4,APR,MNJ.09
1,S5,43,8.928381970363774e-4,APR,MNJ.09
1,S5,44,8.634499377464923e-4,APR,MNJ.09
1,S5,45,8.314214860736629e-4,APR,MNJ.09
1,S5,46,7.9819902329029e-4,APR,MNJ.09
1,S5,47,7.650860622143995e-4,APR,MNJ.09
1,S5,48,7.331881504740003e-4,APR,MNJ.09
1,S5,49,7.033800146967595e-4,APR,MNJ.09
1,S5,50,6.762572330114561e-4,APR,MNJ.09
1,S5,51,6.521682142031307e-4,APR,MNJ.09
1,S5,52,6.312334049160727e-4,APR,MNJ.09
1,S5,53,6.134369168881846e-4,APR,MNJ.09
1,S5,54,5.986939523736782e-4,APR,MNJ.09
1,S5,55,5.868227318238325e-4,APR,MNJ.09
1,S5,56,5.775319914580808e-4,APR,MNJ.09
1,S5,57,5.704638706605035e-4,APR,MNJ.09
1,S5,58,5.652450831988462e-4,APR,MNJ.09
1,S5,59,5.615163414425913e-4,APR,MNJ.09
1,S5,60,5.589369425855904e-4,APR,MNJ.09
1,S5,61,5.571883220457927e-4,APR,MNJ.09
1,S5,62,5.559888257680883e-4,APR,MNJ.09
1,S5,63,5.551321316798987e-4,APR,MNJ.09
1,S5,64,5.545009062361208e-4,APR,MNJ.09
1,S5,65,5.540509988973975e-4,APR,MNJ.09
1,S5,66,5.538093531084107e-4,APR,MNJ.09
1,S5,67,5.538702582263862e-4,APR,MNJ.09
1,S5,68,5.543812657399456e-4,APR,MNJ.09
1,S5,69,5.555069395688622e-4,APR,MNJ.09
1,S5,70,5.574170920103394e-4,APR,MNJ.09
1,S5,71,5.602762025421587e-4,APR,MNJ.09
1,S5,72,5.642420675116837e-4,APR,MNJ.09
1,S5,73,5.694611724044589e-4,APR,MNJ.09
1,S5,74,5.760520785792082e-4,APR,MNJ.09
1,S5,75,5.841119069792146e-4,APR,MNJ.09
1,S5,76,5.937013467586306e-4,APR,MNJ.09
1,S5,77,6.048426756137627e-4,APR,MNJ.09
1,S5,78,6.17531198128166e-4,APR,MNJ.09
1,S5,79,6.317410834442673e-4,APR,MNJ.09
1,S5,80,6.474383166924611e-4,APR,MNJ.09
1,S5,81,6.645680953458806e-4,APR,MNJ.09
1,S5,82,6.830562680452017e-4,APR,MNJ.09
1,S5,83,7.028178502085413e-4,APR,MNJ.09
1,S5,84,7.23777632218989e-4,APR,MNJ.09
1,S5,85,7.458730759108198e-4,APR,MNJ.09
1,S5,86,7.690334082477007e-4,APR,MNJ.09
1,S5,87,7.931751388522217e-4,APR,MNJ.09
1,S5,88,8.182004772017921e-4,APR,MNJ.09
1,S6,1,0.0028869187533647356,APR,MNJ.10
1,S6,2,0.0031328352479557137,APR,MNJ.10
1,S6,3,0.0033974462495186698,APR,MNJ.10
1,S6,4,0.0036789470515012092,APR,MNJ.10
1,S6,5,0.0039745137520461864,APR,MNJ.10
1,S6,6,0.004280855076882686,APR,MNJ.10
1,S6,7,0.004594221905438248,APR,MNJ.10
1,S6,8,0.0049096171324133926,APR,MNJ.10
1,S6,9,0.005219312580094436,APR,MNJ.10
1,S6,10,0.00551125109571285,APR,MNJ.10
1,S6,11,0.005767941408154092,APR,MNJ.10
1,S6,12,0.005966858865652354,APR,MNJ.10
1,S6,13,0.006083468684557259,APR,MNJ.10
1,S6,14,0.006096353448428826,APR,MNJ.10
1,S6,15,0.005993631944855358,APR,MNJ.10
1,S6,16,0.005777341650863754,APR,MNJ.10
1,S6,17,0.005462668871557875,APR,MNJ.10
1,S6,18,0.0050757277052683675,APR,MNJ.10
1,S6,19,0.0046480348557775995,APR,MNJ.10
1,S6,20,0.004211365443734285,APR,MNJ.10
1,S6,21,0.003792488593800835,APR,MNJ.10
1,S6,22,0.0034104914592960694,APR,MNJ.10
1,S6,23,0.0030766099498795306,APR,MNJ.10
1,S6,24,0.0027953785634369974,APR,MNJ.10
1,S6,25,0.0025661298342417815,APR,MNJ.10
1,S6,26,0.002385705241365817,APR,MNJ.10
1,S6,27,0.002249423861575308,APR,MNJ.10
1,S6,28,0.0021519403924646478,APR,MNJ.10
1,S6,29,0.002087980690298942,APR,MNJ.10
1,S6,30,0.00205290486893063,APR,MNJ.10
1,S6,31,0.0020423635769991305,APR,MNJ.10
1,S6,32,0.002051738780477098,APR,MNJ.10
1,S6,33,0.002075988521019602,APR,MNJ.10
1,S6,34,0.0021098284122446666,APR,MNJ.10
1,S6,35,0.002147848645698272,APR,MNJ.10
1,S6,36,0.0021846220035712668,APR,MNJ.10
1,S6,37,0.0022147946366089947,APR,MNJ.10
1,S6,38,0.00223350636369454,APR,MNJ.10
1,S6,39,0.002237017718576021,APR,MNJ.10
1,S6,40,0.002223289130131553,APR,MNJ.10
1,S6,41,0.002192429914934419,APR,MNJ.10
1,S6,42,0.002146169707487627,APR,MNJ.10
1,S6,43,0.002087147883060661,APR,MNJ.10
1,S6,44,0.0020184879962599905,APR,MNJ.10
1,S6,45,0.0019436567396500365,APR,MNJ.10
1,S6,46,0.0018660324022090875,APR,MNJ.10
1,S6,47,0.001788660476668859,APR,MNJ.10
1,S6,48,0.0017141243953262778,APR,MNJ.10
1,S6,49,0.001644468628808508,APR,MNJ.10
1,S6,50,0.0015810855904655056,APR,MNJ.10
1,S6,51,0.001524790199805887,APR,MNJ.10
1,S6,52,0.0014758646363863166,APR,MNJ.10
1,S6,53,0.0014342723875607427,APR,MNJ.10
1,S6,54,0.0013998157905652808,APR,MNJ.10
1,S6,55,0.0013720704103846247,APR,MNJ.10
1,S6,56,0.0013503558127167792,APR,MNJ.10
1,S6,57,0.00133383580727468,APR,MNJ.10
1,S6,58,0.0013216380662654243,APR,MNJ.10
1,S6,59,0.0013129229194638705,APR,MNJ.10
1,S6,60,0.0013068940936120208,APR,MNJ.10
1,S6,61,0.0013028070330738213,APR,MNJ.10
1,S6,62,0.001300003438198463,APR,MNJ.10
1,S6,63,0.0012980010756164261,APR,MNJ.10
1,S6,64,0.001296525702450302,APR,MNJ.10
1,S6,65,0.001295474126183723,APR,MNJ.10
1,S6,66,0.0012949093230065632,APR,MNJ.10
1,S6,67,0.0012950516776838246,APR,MNJ.10
1,S6,68,0.001296246064694622,APR,MNJ.10
1,S6,69,0.001298877119404906,APR,MNJ.10
1,S6,70,0.0013033417389320162,APR,MNJ.10
1,S6,71,0.0013100243469012232,APR,MNJ.10
1,S6,72,0.0013192937330914819,APR,MNJ.10
1,S6,73,0.0013314922324149227,APR,MNJ.10
1,S6,74,0.0013468968908917633,APR,MNJ.10
1,S6,75,0.0013657346169970899,APR,MNJ.10
1,S6,76,0.0013881471418386092,APR,MNJ.10
1,S6,77,0.001414186394139125,APR,MNJ.10
1,S6,78,0.0014438412377206502,APR,MNJ.10
1,S6,79,0.001477051119511584,APR,MNJ.10
1,S6,80,0.0015137363428014796,APR,MNJ.10
1,S6,81,0.0015537686162938674,APR,MNJ.10
1,S6,82,0.0015969744241133654,APR,MNJ.10
1,S6,83,0.0016431549339357295,APR,MNJ.10
1,S6,84,0.0016921341605495822,APR,MNJ.10
1,S6,85,0.0017437657340240369,APR,MNJ.10
1,S6,86,0.0017978840471978253,APR,MNJ.10
1,S6,87,0.0018542937873543203,APR,MNJ.10
1,S6,88,0.0019127662452836046,APR,MNJ.10
1,N1,1,4.3351290177026636e-4,APR,MNJ.05
1,N1,2,4.7049013702821067e-4,APR,MNJ.05
1,N1,3,5.102870333053679e-4,APR,MNJ.05
1,N1,4,5.526339786489565e-4,APR,MNJ.05
1,N1,5,5.971078426981739e-4,APR,MNJ.05
1,N1,6,6.43214802908355e-4,APR,MNJ.05
1,N1,7,6.903916381849783e-4,APR,MNJ.05
1,N1,8,7.378865943036798e-4,APR,MNJ.05
1,N1,9,7.84535680793166e-4,APR,MNJ.05
1,N1,10,8.28521364663935e-4,APR,MNJ.05
1,N1,11,8.67205354190266e-4,APR,MNJ.05
1,N1,12,8.971886424254197e-4,APR,MNJ.05
1,N1,13,9.147678813391943e-4,APR,MNJ.05
1,N1,14,9.167104011603675e-4,APR,MNJ.05
1,N1,15,9.012245999586113e-4,APR,MNJ.05
1,N1,16,8.686221597103842e-4,APR,MNJ.05
1,N1,17,8.212008349492437e-4,APR,MNJ.05
1,N1,18,7.629061134816759e-4,APR,MNJ.05
1,N1,19,6.984943550685467e-4,APR,MNJ.05
1,N1,20,6.327549681802667e-4,APR,MNJ.05
1,N1,21,5.697172257213071e-4,APR,MNJ.05
1,N1,22,5.12249235661916e-4,APR,MNJ.05
1,N1,23,4.6203513605052785e-4,APR,MNJ.05
1,N1,24,4.197504403620237e-4,APR,MNJ.05
1,N1,25,3.8528912356586975e-4,APR,MNJ.05
1,N1,26,3.5817192308239737e-4,APR,MNJ.05
1,N1,27,3.3769206033854303e-4,APR,MNJ.05
1,N1,28,3.230440630994055e-4,APR,MNJ.05
1,N1,29,3.1343405303393436e-4,APR,MNJ.05
1,N1,30,3.0816409761794345e-4,APR,MNJ.05
1,N1,31,3.0658035539628004e-4,APR,MNJ.05
1,N1,32,3.0798890174026826e-4,APR,MNJ.05
1,N1,33,3.116322757329354e-4,APR,MNJ.05
1,N1,34,3.1671663651897564e-4,APR,MNJ.05
1,N1,35,3.224292583248013e-4,APR,MNJ.05
1,N1,36,3.2795471041265566e-4,APR,MNJ.05
1,N1,37,3.3248848708851615e-4,APR,MNJ.05
1,N1,38,3.353001925899262e-4,APR,MNJ.05
1,N1,39,3.358278290422398e-4,APR,MNJ.05
1,N1,40,3.337649010782128e-4,APR,MNJ.05
1,N1,41,3.291279255298855e-4,APR,MNJ.05
1,N1,42,3.2217699034488046e-4,APR,MNJ.05
1,N1,43,3.13308926355455e-4,APR,MNJ.05
1,N1,44,3.0299329877195937e-4,APR,MNJ.05
1,N1,45,2.917511566603166e-4,APR,MNJ.05
1,N1,46,2.8009015803782527e-4,APR,MNJ.05
1,N1,47,2.684678446871281e-4,APR,MNJ.05
1,N1,48,2.572722377593148e-4,APR,MNJ.05
1,N1,49,2.468103152026248e-4,APR,MNJ.05
1,N1,50,2.3729106192474088e-4,APR,MNJ.05
1,N1,51,2.2883670574779785e-4,APR,MNJ.05
1,N1,52,2.2148946809876174e-4,APR,MNJ.05
1,N1,53,2.1524372780132965e-4,APR,MNJ.05
1,N1,54,2.1006968704299008e-4,APR,MNJ.05
1,N1,55,2.0590352032766625e-4,APR,MNJ.05
1,N1,56,2.0264298725309148e-4,APR,MNJ.05
1,N1,57,2.0016248319371086e-4,APR,MNJ.05
1,N1,58,1.9833099612718766e-4,APR,MNJ.05
1,N1,59,1.970224311576475e-4,APR,MNJ.05
1,N1,60,1.9611721854377714e-4,APR,MNJ.05
1,N1,61,1.9550355961303088e-4,APR,MNJ.05
1,N1,62,1.950826101379e-4,APR,MNJ.05
1,N1,63,1.947819633642085e-4,APR,MNJ.05
1,N1,64,1.9456044228211762e-4,APR,MNJ.05
1,N1,65,1.944025526936948e-4,APR,MNJ.05
1,N1,66,1.9431775001920107e-4,APR,MNJ.05
1,N1,67,1.9433912393435662e-4,APR,MNJ.05
1,N1,68,1.9451845587936312e-4,APR,MNJ.05
1,N1,69,1.9491349778996057e-4,APR,MNJ.05
1,N1,70,1.9558384384814017e-4,APR,MNJ.05
1,N1,71,1.965872174019861e-4,APR,MNJ.05
1,N1,72,1.9797899739951405e-4,APR,MNJ.05
1,N1,73,1.9981059467254021e-4,APR,MNJ.05
1,N1,74,2.0212362196898924e-4,APR,MNJ.05
1,N1,75,2.049521695627003e-4,APR,MNJ.05
1,N1,76,2.083175442268563e-4,APR,MNJ.05
1,N1,77,2.1222757434048543e-4,APR,MNJ.05
1,N1,78,2.166806238610651e-4,APR,MNJ.05
1,N1,79,2.2166764072966428e-4,APR,MNJ.05
1,N1,80,2.2717670189954594e-4,APR,MNJ.05
1,N1,81,2.3318858967226057e-4,APR,MNJ.05
1,N1,82,2.3967729612527186e-4,APR,MNJ.05
1,N1,83,2.466130112395578e-4,APR,MNJ.05
1,N1,84,2.539693554101889e-4,APR,MNJ.05
1,N1,85,2.6172439606749284e-4,APR,MNJ.05
1,N1,86,2.6985330996584517e-4,APR,MNJ.05
1,N1,87,2.783268094859097e-4,APR,MNJ.05
1,N1,88,2.871105865438382e-4,APR,MNJ.05
1,N2,1,2.5955477903912764e-4,APR,MNJ.04
1,N2,2,2.8169604520677946e-4,APR,MNJ.04
1,N2,3,3.055260381294298e-4,APR,MNJ.04
1,N2,4,3.30883393718092e-4,APR,MNJ.04
1,N2,5,3.575148126845729e-4,APR,MNJ.04
1,N2,6,3.851246490005296e-4,APR,MNJ.04
1,N2,7,4.1337567860225984e-4,APR,MNJ.04
1,N2,8,4.41817750041002e-4,APR,MNJ.04
1,N2,9,4.697538056260424e-4,APR,MNJ.04
1,N2,10,4.960953477192865e-4,APR,MNJ.04
1,N2,11,5.192622685631849e-4,APR,MNJ.04
1,N2,12,5.372187940724086e-4,APR,MNJ.04
1,N2,13,5.477468277197379e-4,APR,MNJ.04
1,N2,14,5.489101883364208e-4,APR,MNJ.04
1,N2,15,5.396358828518433e-4,APR,MNJ.04
1,N2,16,5.201107665098538e-4,APR,MNJ.04
1,N2,17,4.917112971700852e-4,APR,MNJ.04
1,N2,18,4.5680075817972093e-4,APR,MNJ.04
1,N2,19,4.1822790393978497e-4,APR,MNJ.04
1,N2,20,3.788610308725222e-4,APR,MNJ.04
1,N2,21,3.411129660261233e-4,APR,MNJ.04
1,N2,22,3.0670099559247194e-4,APR,MNJ.04
1,N2,23,2.7663332221734024e-4,APR,MNJ.04
1,N2,24,2.513141624772444e-4,APR,MNJ.04
1,N2,25,2.3067979044461573e-4,APR,MNJ.04
1,N2,26,2.144430491196e-4,APR,MNJ.04
1,N2,27,2.0218060864920053e-4,APR,MNJ.04
1,N2,28,1.9341009442002638e-4,APR,MNJ.04
1,N2,29,1.8765611193079901e-4,APR,MNJ.04
1,N2,30,1.8450074160273605e-4,APR,MNJ.04
1,N2,31,1.835524819033222e-4,APR,MNJ.04
1,N2,32,1.8439584370016015e-4,APR,MNJ.04
1,N2,33,1.8657730231242412e-4,APR,MNJ.04
1,N2,34,1.8962155252600415e-4,APR,MNJ.04
1,N2,35,1.9304198010269708e-4,APR,MNJ.04
1,N2,36,1.9635034742872742e-4,APR,MNJ.04
1,N2,37,1.990649540647151e-4,APR,MNJ.04
1,N2,38,2.0074847008510156e-4,APR,MNJ.04
1,N2,39,2.010643940022367e-4,APR,MNJ.04
1,N2,40,1.998292100427984e-4,APR,MNJ.04
1,N2,41,1.9705281153801197e-4,APR,MNJ.04
1,N2,42,1.9289093469302204e-4,APR,MNJ.04
1,N2,43,1.8758119262217334e-4,APR,MNJ.04
1,N2,44,1.814047474681194e-4,APR,MNJ.04
1,N2,45,1.7467358417809473e-4,APR,MNJ.04
1,N2,46,1.6769166523129036e-4,APR,MNJ.04
1,N2,47,1.6073294126719116e-4,APR,MNJ.04
1,N2,48,1.5402973347545802e-4,APR,MNJ.04
1,N2,49,1.477658358232026e-4,APR,MNJ.04
1,N2,50,1.420663681775646e-4,APR,MNJ.04
1,N2,51,1.370045052078747e-4,APR,MNJ.04
1,N2,52,1.32605519471369e-4,APR,MNJ.04
1,N2,53,1.2886603956924802e-4,APR,MNJ.04
1,N2,54,1.2576821990968793e-4,APR,MNJ.04
1,N2,55,1.2327384277498147e-4,APR,MNJ.04
1,N2,56,1.2132169165356713e-4,APR,MNJ.04
1,N2,57,1.1983656235388816e-4,APR,MNJ.04
1,N2,58,1.1874001395671255e-4,APR,MNJ.04
1,N2,59,1.1795655010273731e-4,APR,MNJ.04
1,N2,60,1.1741458156121963e-4,APR,MNJ.04
1,N2,61,1.1704717203863443e-4,APR,MNJ.04
1,N2,62,1.1679514146297398e-4,APR,MNJ.04
1,N2,63,1.1661513846274087e-4,APR,MNJ.04
1,N2,64,1.1648250954834152e-4,APR,MNJ.04
1,N2,65,1.1638797803506428e-4,APR,MNJ.04
1,N2,66,1.1633720505605121e-4,APR,MNJ.04
1,N2,67,1.1635000202664538e-4,APR,MNJ.04
1,N2,68,1.1645737148622214e-4,APR,MNJ.04
1,N2,69,1.166938906481543e-4,APR,MNJ.04
1,N2,70,1.1709523976462526e-4,APR,MNJ.04
1,N2,71,1.1769597906888305e-4,APR,MNJ.04
1,N2,72,1.1852926528229246e-4,APR,MNJ.04
1,N2,73,1.1962587950741143e-4,APR,MNJ.04
1,N2,74,1.2101073674851882e-4,APR,MNJ.04
1,N2,75,1.2270424839242318e-4,APR,MNJ.04
1,N2,76,1.2471917233346542e-4,APR,MNJ.04
1,N2,77,1.2706019690771102e-4,APR,MNJ.04
1,N2,78,1.2972634411199813e-4,APR,MNJ.04
1,N2,79,1.3271219599003374e-4,APR,MNJ.04
1,N2,80,1.3601061581225524e-4,APR,MNJ.04
1,N2,81,1.3961009947028682e-4,APR,MNJ.04
1,N2,82,1.4349507742108907e-4,APR,MNJ.04
1,N2,83,1.4764770369402614e-4,APR,MNJ.04
1,N2,84,1.5205218617393146e-4,APR,MNJ.04
1,N2,85,1.5669539528903332e-4,APR,MNJ.04
1,N2,86,1.6156247066773135e-4,APR,MNJ.04
1,N2,87,1.666358788540677e-4,APR,MNJ.04
1,N2,88,1.7189508028441535e-4,APR,MNJ.04
