date,S1.5,S2.5,S3.5,S5.5,S6.5,N1.5,N2.5,N3.5,N4.5,N5.5,S1.14,S2.14,S3.14,S5.14,S6.14,N1.14,N2.14,N3.14,N4.14,N5.14,S1.30,S2.30,S3.30,S5.30,S6.30,N1.30,N2.30,N3.30,N4.30,N5.30
2023-04-07,0.013349747359187212,0.03969676405368835,0.05636985648427559,0.06439310030248364,0.1441730501737355,0.023079481339950025,0.013881737167909108,0.01968780363413461,0.024248762649801615,0.12412902474048824,0.020425068806963244,0.06030233405992461,0.08523769324845804,0.09715324480755314,0.21262997706610712,0.035218681694125786,0.02123596239119091,0.0300707074931252,0.0369912307521831,0.1841373924260216,0.006911138338428902,0.020685061342397528,0.02949622540215785,0.03376308484164692,0.07719528446490646,0.01197675783609312,0.007187483183228701,0.010208178251637907,0.012587164519679922,0.06610519209275444
2023-04-08,0.013895305000089217,0.04129623747515843,0.058620350511711036,0.06695239650985352,0.14963889562301777,0.024017791656602543,0.014448875774273225,0.020489673663356398,0.02523399401691122,0.12889334638189978,0.0212566403036919,0.0627045488739587,0.08858546340324369,0.1009426554817796,0.22033821432443684,0.03664118490925834,0.02210017411661471,0.03128866837934323,0.038483890233350554,0.19094184644091042,0.007194532006934938,0.02152710123453024,0.030691287997959622,0.03512787234062856,0.08024121855506706,0.01246656134989987,0.007482165724713251,0.010626043183537588,0.013101765419969694,0.06873000425027141
2023-04-09,0.014462993845248353,0.04295870449926939,0.06095775783333444,0.06960957872359409,0.15529259155332809,0.024993759345402402,0.015039007674866168,0.021323846699792207,0.026258714301701194,0.13382620237241388,0.022121683984076174,0.06519909881460376,0.09205798890686699,0.10487111544053607,0.22828350043045145,0.0381200008705682,0.022999140582384052,0.03255512781678742,0.040035519896154885,0.19796603434440005,0.007489502454524923,0.022403024915576383,0.03193396825120044,0.036546777630348255,0.08340182175485161,0.012976264103191032,0.007788882616388426,0.011060917371362599,0.013637259103244525,0.07145499858481247
2023-04-10,0.01505369795141136,0.044686525089099205,0.06338519155932337,0.07236807344303947,0.1611390205933268,0.02600885474647178,0.015653050241586534,0.022191594232588683,0.027324461033513988,0.13893238464204236,0.0230215150638747,0.06778925454469728,0.09565936418157128,0.1089430076200032,0.23646974220428768,0.03965726356499507,0.023934224775854853,0.03387194749658795,0.04164834438333925,0.20521450189413873,0.00779651891836543,0.023314162954759052,0.03322609663324344,0.03802185906594437,0.0866809555998973,0.013506663495579623,0.00810812134094176,0.011513485152997273,0.01419448161560493,0.07428366438748857
2023-04-11,0.015668335538233668,0.046482137476250913,0.0659058558961389,0.07523140050202554,0.1671830594111114,0.027064602172478393,0.016291956201769552,0.023094235295882094,0.028432827812879265,0.14421672288311047,0.02395749774422029,0.07047837923210488,0.09939377149429669,0.11316279271078657,0.24490061950797354,0.04125517985801203,0.02490684022622735,0.03524105474488323,0.04332466345028071,0.21269167149491772,0.008116069346019914,0.02426189540888251,0.03456956837189507,0.03955524594727562,0.09008257347191984,0.014058587952722435,0.008440388793611467,0.011984457725661554,0.014774301434324585,0.0772195844408321
2023-04-12,0.01630786021105464,0.048348059883093056,0.0685230470265882,0.07820317326228217,0.17342956490722042,0.028162581597471738,0.01695671489544967,0.024033138034254255,0.029585466033411226,0.14968407518057644,0.02493104680740088,0.0732699291148059,0.10326547861576635,0.11753500494198324,0.2535795549610013,0.04291603129701192,0.025918452631423106,0.036664444338634306,0.045066853743955033,0.22040181877194817,0.008448661115466657,0.025247653428340268,0.03596634526311439,0.04114914033471233,0.09361071935584067,0.0146328980551643,0.008786212027065058,0.01247457414322297,0.015377620639333215,0.0802664350436647
2023-04-13,0.016973262219025557,0.050286892200570615,0.07124015381479193,0.08128709855213391,0.1798833591349758,0.029304430372630825,0.01764835356822104,0.025009721301077068,0.03078408662783655,0.1553393176259461,0.025943629244498268,0.07616745385305379,0.10727883598146541,0.12206424721219167,0.26250968187662327,0.044642175895899375,0.026970581515512577,0.03814418032646194,0.04687737055348931,0.22834904748154491,0.008794821780607604,0.0262729208945816,0.03741845749000963,0.04280581885349897,0.09726952619790426,0.01523048770150822,0.009146139022460212,0.012984602345662122,0.016005376119552474,0.08342798576311013
2023-04-14,0.01766556974884107,0.052301317611382035,0.07406065831469813,0.08448697632321882,0.18654921288343757,0.03049184496672117,0.01836793869986474,0.026025456288617972,0.032030461835530294,0.16118733285181086,0.02699676591354232,0.07917459664437143,0.11143827331180194,0.12675518551683326,0.27169381041719026,0.04643604989322683,0.028064801915102463,0.03968239784944057,0.04875874952366303,0.23653726271684325,0.009155099842976789,0.027339236087615845,0.03892800544432149,0.044527634479796734,0.10106321382790211,0.015852285306343313,0.009520739487398075,0.013515340221292322,0.016658540814441486,0.0867080988851791
2023-04-15,0.018385850254240308,0.054394104147351206,0.07698813605914105,0.08780669899601294,0.1934318278591311,0.03172658272872273,0.01911657736881653,0.02708186818854393,0.03332642698856315,0.16723299742295614,0.02809203322658266,0.08229509407535314,0.11574829564640864,0.13161254261888658,0.28113439198164625,0.04830016947543012,0.029202746092812742,0.041281304956202275,0.05071360832186414,0.24497014237391251,0.009530065550358511,0.02844819338187068,0.040497161545033855,0.046317018300792406,0.10499608640637825,0.016499255033302795,0.009910605681478642,0.014067616702300629,0.017338124991038345,0.09011072853337526
2023-04-16,0.019135211821348787,0.05656810616879242,0.08002625610471605,0.09125025046294843,0.2005358174043022,0.03301046366972455,0.019895418652442796,0.028180537881204573,0.034673882312857035,0.173481168019284,0.029231064863800477,0.08553277568237812,0.1202134787452072,0.13664109090794294,0.2908334818552376,0.05023713245588039,0.030386105275668256,0.042943184406078,0.05274464824809199,0.2536511068529104,0.00992031172302487,0.029601444968433237,0.04212817204814871,0.048176481240481954,0.1090725293554071,0.017172398063556044,0.010316353270164879,0.014642292894138797,0.018045177556704713,0.09363991942272175
2023-04-17,0.01991480456982651,0.05882626575256545,0.08317878080593541,0.09482170471583878,0.2078656856918633,0.034345372260784275,0.020705655062974327,0.029323103651794444,0.03607479474060494,0.17993666634554806,0.030415553512477874,0.08889156319139335,0.12483846380653481,0.14184564439040534,0.30079270017076437,0.052249619899570124,0.03161663141589728,0.044670395453328085,0.05485465577662048,0.2625832869798951,0.010326454608299139,0.030800702601388806,0.043823358841011954,0.05010861574190197,0.1132970057292187,0.017872753899961732,0.010738622207656527,0.015240263239247263,0.018780787407690153,0.09729980521448826
2023-04-18,0.020725822089668784,0.06117161397434643,0.0864495652902404,0.09852522406218689,0.21542580534052722,0.035733259243018095,0.02154852401881566,0.03051126293118661,0.03753119972963254,0.18660426270317848,0.03164725262830909,0.09237546940490142,0.1296279514503454,0.14723104975171758,0.3110131912524137,0.05434039768228861,0.032896138971266836,0.04646537560478775,0.057046504016889626,0.27176949014772556,0.010749134764146158,0.032047739365629574,0.0455851212138753,0.05211609739568898,0.11767405197861476,0.018601401707021677,0.011178077649466406,0.015862456715543823,0.019546084813533322,0.10109460643471647
2023-04-19,0.021569502913373464,0.06360727206938936,0.08984255660347294,0.10236505689274078,0.22322039339797856,0.03717614344571594,0.02242530935080036,0.03174677405889308,0.03904520308485839,0.19348865816036287,0.03292797821617273,0.09598859670218933,0.1345866949122662,0.15280217642974492,0.3214955814375144,0.05651231797211019,0.03422650670168796,0.04833064234246944,0.05932315408007537,0.28121216468928584,0.011189017972481426,0.03334439146313064,0.0474159376006228,0.05420168650388287,0.1222082730607795,0.01935946168667684,0.011635410895379181,0.01650983807004724,0.02034224283720282,0.1050286279173979
2023-04-20,0.022447132023042132,0.06613645245473229,0.09336179249337034,0.10634553496041578,0.23125348564548137,0.03867611360776877,0.023337342842801156,0.03303145806524267,0.040618982776449944,0.20059446525816046,0.0342596106270898,0.09973513511667614,0.1397194923921643,0.1585639056369239,0.3322399354985733,0.05876832061992266,0.03560967947839629,0.05026879480182596,0.06168765633660145,0.29091336251324806,0.01164679618287946,0.0346925600142856,0.04931836727978157,0.05636822956687117,0.1269043368437853,0.020148096489877615,0.01211134036345794,0.017183409087939576,0.021170478790756064,0.10910625573087929
2023-04-21,0.02336004239181953,0.06876245959439592,0.09701139979652919,0.11047107012840132,0.2395289091841492,0.04023533019714365,0.02428600580592364,0.0343672004694675,0.04225479074866494,0.20792618719283446,0.035644096367661256,0.10361935995203528,0.14503117849886954,0.1645211182675635,0.34324571181777785,0.06111143444455041,0.03704767010154603,0.05228251539547724,0.06414315154859171,0.30087470005186473,0.012123188487346167,0.036094212870451114,0.05129505202606412,0.05861866068027329,0.13176696775282346,0.0209685126637377,0.01260661259574418,0.01788420989729255,0.022032055726154035,0.11333195354375156
2023-04-22,0.024309616558894905,0.07148869068763761,0.10079559239210495,0.11474615054294394,0.2480502532713765,0.041856027222544986,0.025272730685313695,0.035755953089955626,0.04395495471271219,0.2154881954179248,0.037083449917810506,0.1076456288964758,0.15052661473086434,0.17067868162580066,0.3545117164988318,0.06354477839678072,0.038542561121549176,0.05437457137123841,0.06669287185991908,0.3110973175920106,0.012618942126799421,0.03755138643337026,0.053348717701756455,0.060956002827397236,0.13680093960300024,0.021821962133943947,0.013122003296271733,0.01861332030959574,0.02292828396071392,0.1177102583841427
2023-04-23,0.02529728823709138,0.07431863615875886,0.10471866868328093,0.1191753361839676,0.2568208383858113,0.04354051403076009,0.02629900269839158,0.03719973586245829,0.04572187991626199,0.223284705613961,0.03857975555215166,0.1118183785922643,0.15621067893113663,0.1770414349092607,0.36603605663661265,0.0660715625852811,0.04009650665894629,0.05654781629225806,0.06934014162508849,0.32158183708503435,0.013134833529878986,0.03906618747662574,0.05548217577627005,0.06338336905166266,0.14201106756146126,0.022709743721944155,0.013658318401987456,0.019371861196127205,0.02386052263651103,0.12224577574400618
2023-04-24,0.02632454395184974,0.07725587992531226,0.10878500856525708,0.12376325374436023,0.2658436835108486,0.04529117708249146,0.027366361503084795,0.03870063866152908,0.04755805088147568,0.2313197519792563,0.04013516915975422,0.1161421206152354,0.1620882536530353,0.18361417338350214,0.3778160930036297,0.06869508914599148,0.04171173421700156,0.05880519142597393,0.07208837805668653,0.33232831855800204,0.013671669384676977,0.04064079496371108,0.05769832476110755,0.06590396349206488,0.1474021991796665,0.023633204696265852,0.014216395187136108,0.020160995900096113,0.024830181312850422,0.12694317397768107
2023-04-25,0.027392924710172826,0.080304099419821,0.11299906983619415,0.12851459078645788,0.27512147164013706,0.04711048169873342,0.02847640289436914,0.040260823119921,0.049466033102608234,0.23959715980207044,0.04175192005648255,0.12062143681670433,0.16816421337294146,0.19040163118293793,0.3898483924535948,0.07141875293509294,0.04339054648057705,0.061149727027421046,0.07494109166954643,0.34333621527876906,0.014230287743945687,0.042277461856700525,0.060000151546356,0.0685210822633585,0.15297920443489332,0.02459374235713426,0.014797103401626793,0.020981931684364585,0.025838721590719826,0.1318071779417364
2023-04-26,0.02850402769783406,0.08346706533831094,0.11736538400521926,0.13343408912201407,0.28465651352416954,0.04900097376894957,0.029630780527140035,0.041882524440072,0.05144847469336419,0.24812051628272125,0.04343231278344983,0.12526097397787647,0.17444341048493728,0.19740846267519915,0.40212868038646576,0.07424604202409191,0.0451353230941532,0.06358454350118248,0.07790188649811128,0.3546043278600374,0.014811559164299045,0.04397851690884412,0.06239073262361249,0.07123811416116183,0.15874696471853883,0.025592805653353798,0.015401346443851186,0.02183592121441963,0.026887658767906223,0.1368425618209272
2023-04-27,0.029659508002863443,0.08674864108705434,0.12188855144925947,0.1385265373597857,0.2944507096947895,0.05096528141144481,0.03083120766312005,0.04356805319116386,0.05350810797324691,0.25689313958410265,0.04517872888443405,0.13006543772455903,0.180930660012471,0.20463922232794876,0.414651793665835,0.07718053797390745,0.04694852241111938,0.06611285242494581,0.08097446006172365,0.36613075752317437,0.015416387879876684,0.04574636643370622,0.0648732351789582,0.07405854117062415,0.16471036070756803,0.026631896830191383,0.016030062568369734,0.022724264076113547,0.027978563523204516,0.1420541410830025
2023-04-28,0.030861080363009892,0.09015278189695136,0.12657323586815997,0.14379676256282686,0.30450551082460275,0.053006116575404875,0.032079458939165875,0.04531979708454686,0.055647750981139846,0.26591804610069464,0.04699362865436288,0.13503958564776472,0.18763072297238995,0.2120983430200621,0.4274116344282968,0.0802259158631207,0.04883268320566322,0.06873795741622757,0.08416260305073942,0.37791285878110165,0.016045713010885265,0.04758349604270725,0.0674509180382341,0.07698593875565402,0.17087425905459472,0.02771257310675386,0.016684226128819726,0.02364830832752356,0.029113063627871087,0.14744676350317662
2023-04-29,0.03211052093453439,0.09368353357292485,0.1314241579852742,0.14924962095571057,0.3148218765009279,0.05512627657308905,0.03337737215396333,0.047140222719575645,0.057870308903287225,0.2751979159496807,0.04887955285017544,0.1401882195736745,0.19454828832770668,0.21979011274299587,0.4404011252749728,0.0833859440437319,0.05079042633773137,0.07146325482234371,0.08747019870444923,0.3899471918409215,0.016700509807369826,0.04949247234211184,0.07012713244542763,0.08002397590398462,0.17724349783163626,0.028836448381080893,0.017364848856329204,0.024609452084096085,0.030292845682172123,0.15302529919732857
2023-04-30,0.03340966907931252,0.09734503084358101,0.1364460884385157,0.15488998762021763,0.32540023251920147,0.0573286455296062,0.034726850069691236,0.0490318772910981,0.06017877540169799,0.28473505670336763,0.050839124354511565,0.1455161769244332,0.20168795346717994,0.2277186496431665,0.4536121663872475,0.08666448359587393,0.052824456360617125,0.07429223421213704,0.09090122184979706,0.4022294750709916,0.017381790928496513,0.05147594457962952,0.0729053226534517,0.0831764149015397,0.18382287066263223,0.030005194960878067,0.01807298117363982,0.025609145136035665,0.03151965687454555,0.15879462960148547
2023-05-01,0.03476042916681667,0.10114149527420505,0.14164383980477033,0.16072274511661672,0.3362404268287854,0.05961619573657933,0.03612986222479175,0.05099739024897747,0.06257623382778126,0.29453136539990193,0.05287504978176086,0.1510283211094347,0.20905420315233866,0.2358878753624117,0.46703559516131943,0.09006548745095827,0.05493756305974883,0.07722847864632339,0.09445973756782006,0.41475453792372385,0.01809060775754819,0.05353664622985593,0.07578902630498927,0.08644711080767499,0.190617109480446,0.031220545317491143,0.018809713545052193,0.026648890596673632,0.03279530676053497,0.16475963533393104
2023-05-02,0.0329312679043896,0.09599786503027159,0.13459940398852405,0.15281644899812535,0.3215223179776346,0.056517894065136076,0.03422992381035395,0.04833543196624365,0.05932899870606088,0.2812362769197958,0.05011769137554451,0.14355721759840948,0.19906510464670168,0.224807206181363,0.44878192060748856,0.08545804120118594,0.05207563042406701,0.07325104671439898,0.08963874162719475,0.3977337370750713,0.01713086294818931,0.05074571846230769,0.07188280866283082,0.08201631995559618,0.18140518338817407,0.029574794250775714,0.017812165710454683,0.025240979016994812,0.03106788219910536,0.1566738035022438
2023-05-03,0.03119679794613981,0.09110237616037001,0.12787869106250088,0.14526464713383205,0.3072913123035962,0.05357598967156304,0.03242820744716452,0.04580904574488513,0.05624517249213725,0.2684219254888054,0.047500493767720385,0.13642536240533373,0.18949437111057826,0.2141715202425743,0.4309295184203121,0.08107566550474625,0.04935886582378367,0.06947066866382143,0.08505209180626215,0.3811680154358768,0.016221613028779756,0.04809656146883406,0.0681704181040991,0.07780284110748237,0.17258965728051182,0.028014537270483458,0.016867065629706853,0.02390653338215319,0.029430055767873484,0.1489485762577207
2023-05-04,0.029552279508669413,0.0864444421008256,0.12146955317167155,0.13805496634747577,0.2935469939904381,0.050783066360206956,0.03071981051969419,0.04341167672970303,0.05331705942434708,0.2560829301978089,0.045016708441343964,0.12962045661148283,0.18033047164636706,0.2039705985173477,0.41350015436726606,0.07690846209231253,0.0467803118787599,0.06587838660261099,0.08068960317453235,0.3650692544684405,0.015360245148170143,0.04558235929451811,0.06464301178847733,0.07379702550612563,0.16415844403464075,0.026535463852242883,0.015971703159851528,0.022641815389950255,0.02787732449349107,0.14157157383683722
2023-05-05,0.027993193114900384,0.08201378180918277,0.11536000744737654,0.13117508779333473,0.2802870592931323,0.04813200945116932,0.02910005680819691,0.041137050373295306,0.05053727087337061,0.24421258556509606,0.04265987242782654,0.12313031520648975,0.1715615385549181,0.19419360915392248,0.39651202036275723,0.07294685253073571,0.044333302114034974,0.06246556527960751,0.07654140625647812,0.3494463797064566,0.01454427708487181,0.04319658329661088,0.06129206888705903,0.06998954653895853,0.1560992863341692,0.025133467146561447,0.01512350325623329,0.0214432670210762,0.026405396635155825,0.13453044401644698
2023-05-06,0.026515231160848918,0.07780042775905449,0.10953826994543356,0.12461279605829262,0.26750751845871984,0.04561599899228058,0.02756448798869961,0.038979164409250026,0.04789871913562726,0.23280303330929533,0.040423800491404524,0.11694290829020954,0.16317546010020892,0.18482922594913304,0.3799799352726965,0.06918158095664904,0.042011453414303054,0.05922388987493071,0.0725979517463067,0.33430558450037046,0.013771351197752165,0.04093298441130457,0.05810938790019473,0.06637140094873513,0.14839983214029576,0.02380463580722605,0.014320019758876283,0.020307502898064093,0.025010183380695702,0.1278129146128084
2023-05-07,0.025114289601486112,0.07379473138175478,0.103992784407077,0.11835602179200597,0.2552028880937313,0.04322850244707387,0.026108855230785488,0.03693228058286053,0.04539461059301791,0.22184542281859754,0.038302577014764146,0.1110463964589513,0.15515996383736705,0.17586573618493423,0.36391555783669327,0.06560371488825258,0.03980865811438756,0.056145362526070525,0.06885001305680277,0.3196505540270337,0.013039228604891696,0.03878558510112652,0.05508708277897115,0.06293390831648286,0.14104770176762474,0.022545245985482198,0.013558929408329642,0.019231302852006665,0.02368779068916144,0.12140683923818163
2023-05-08,0.023786459781329924,0.06998736625450516,0.09871224631986453,0.11239287839992353,0.24336637311478723,0.04096326696658041,0.02472911092223266,0.034990916214337614,0.04301843835896446,0.21133006018229986,0.03629054766761176,0.10542916088445303,0.14750269105019673,0.16729113827151598,0.34832760707631405,0.062204644361278386,0.037719075815216614,0.05322229777445818,0.06528868696957686,0.30548268664203504,0.012345783587974413,0.03674867106719336,0.052217578028507745,0.05966870904525696,0.13403054713336768,0.02135175350752025,0.012838026089016536,0.018211604705691872,0.022434511300936752,0.1153002368587437
2023-05-09,0.022528020431088185,0.0663693293100282,0.09368562272907992,0.1067116933128769,0.23199003770735055,0.038814311340514475,0.02342140054487028,0.03314983566018955,0.040763974517413426,0.20124654582623272,0.03438231093004313,0.10007982856951726,0.14019126286118344,0.1590932296928511,0.33322208617008053,0.05897607961291676,0.03573712500416418,0.05044731709907937,0.06190539263065413,0.29180131016506566,0.011688998218782326,0.034816782800402846,0.04949360295344089,0.05656776105205049,0.1273361037467315,0.020220786249388344,0.012155215297216422,0.017245497279465644,0.021246816932568476,0.10948132567834361
2023-05-10,0.02133542984782996,0.0629319403185542,0.0889021682226419,0.10130103432303653,0.22106496496434974,0.03677591771223293,0.022182054721830814,0.03140404173001657,0.03862526204931489,0.19158390093721842,0.03257270953355269,0.09498729323796579,0.13321333858291884,0.15125968578777818,0.31860250636182696,0.0559100475165976,0.03385747454895302,0.04781334268672599,0.05869186911323566,0.2786038911554636,0.011066957203694803,0.032984707036419446,0.04690818518946533,0.05362333535538212,0.12095223599602806,0.019149136720441096,0.011508508830047169,0.016330213624078098,0.020121350670147527,0.10393855185000098
2023-05-11,0.020205318272759176,0.05966683987075779,0.08435143748466332,0.09614973145012283,0.21058140508462667,0.034842623131678976,0.02100758145266429,0.02974876710836184,0.03659660652999981,0.18233068297683705,0.030856821874373247,0.09014073228923536,0.12655666687698947,0.14377812992273403,0.3044701080195257,0.05299888695099045,0.03207503512555619,0.04531359057280844,0.055640171748702366,0.2658862356549292,0.010477842941542947,0.031247468170964784,0.04445464364957593,0.050828010727608716,0.11486697627598855,0.01813375486378375,0.010896019691180158,0.015463124482983837,0.019054919572095357,0.0986606134920213
2023-05-12,0.019134480477661003,0.05656598606896605,0.08002329478505064,0.09124689477461846,0.2005289121842675,0.033009211011288196,0.019894658549495438,0.028179465824414447,0.03467256767079308,0.1734750906747907,0.02922995344648578,0.08552962022011781,0.12020913027634622,0.13663619562334162,0.29082407647048725,0.05023524326840423,0.030384950632617765,0.04294156327221931,0.05274266740752508,0.253642680247111,0.009919930789720881,0.02960031968439331,0.042126580999651116,0.048174667563861205,0.10906855847826166,0.01717174107984894,0.01031595720850091,0.014641731985021455,0.01804448748959318,0.09363648045898691
2023-05-13,0.018119868568445233,0.05362165011414899,0.0759079207452429,0.08658192864697138,0.19089646991526374,0.03127070254147631,0.018840126284505078,0.026691804806206535,0.032847950769046466,0.16500505896026663,0.027687628335021808,0.08114373888831813,0.11415878361151295,0.12982158123333132,0.2776617507022484,0.04761206201090396,0.028782589637775472,0.04069104200649178,0.04999202889367827,0.24186627261049917,0.009391584533100223,0.028038735617750214,0.03991787576518039,0.04565648110364908,0.10354544634524546,0.016260339477212338,0.00976662235850693,0.013863663567063231,0.01708716811059462,0.08885541029035246
2023-05-14,0.017158585011893098,0.05082641095772872,0.07199581669365937,0.08214454265391662,0.1816726061991442,0.029622348114786482,0.017840980256469262,0.025281655550437952,0.03111779812249632,0.15690834433892661,0.026225580804844707,0.0769731849650657,0.10839388686103642,0.1233220976625797,0.2649788234348511,0.04512258200688831,0.02726353689485251,0.03855607862137932,0.047381228599413495,0.23054894102385856,0.008891252050017315,0.026558402136420307,0.03782267415920746,0.04326691412657553,0.09828635716223398,0.015396931352988344,0.009246403291902818,0.013126666125086213,0.01618021823135828,0.08430696073151168
2023-05-15,0.01624787588968792,0.04817314917009688,0.06827780689886355,0.0779247596954852,0.17284549747152692,0.028059618800982785,0.016894364481857545,0.02394508593413799,0.02947738045637945,0.149172601256259,0.024839747013782776,0.07300837489726043,0.10290293292342813,0.11712570977301454,0.2527695314395467,0.042760327966534895,0.02582358496513184,0.036530987277929465,0.04490353155178875,0.21968165252501276,0.008417461169397405,0.025155209212022814,0.03583538171087075,0.04099970923019684,0.09328028123615546,0.014579028903618344,0.00875377105459694,0.012428600391144271,0.015321031257693888,0.07998099919444805
2023-05-16,0.015385124382047118,0.0456550401618757,0.06474503894401132,0.0739129214993283,0.16440306290018097,0.026578197909277037,0.015997564714042952,0.022678352189985332,0.02792218840501242,0.1417854500075393,0.023526256875241427,0.06924004767379552,0.09767467078244933,0.11122057193315633,0.24102683530239896,0.040519102681364084,0.02445872597077847,0.03461033599006847,0.04255248796811952,0.20925455962727427,0.007968815712934941,0.023825242448333703,0.033950654764205876,0.03884888078578614,0.08851649758160791,0.013804269165546449,0.008287275498116574,0.011767435532901707,0.014507130936605911,0.07586770949779814
2023-05-17,0.014567844481748197,0.04326554687935718,0.061388982482956225,0.07009969187292171,0.15633304908714768,0.02517397266841451,0.01514800199248473,0.021477891063209624,0.0264479240835027,0.13473453676285066,0.022281426090699236,0.06565926566595705,0.09269812451075272,0.10559505825037677,0.22974258811096746,0.03839297892114162,0.0231651435038854,0.03278893807259307,0.04032192542446945,0.19925713566661213,0.007543991716158162,0.022564775072678053,0.03216339190807221,0.03680870665656395,0.08398458620702999,0.013070408184151465,0.007845541373329957,0.011141243971705206,0.013736165317721143,0.07195759619963688
2023-05-18,0.013793674938027117,0.04099841208214642,0.0582014265964898,0.06647605796920197,0.1486231057975084,0.02384302605046437,0.014343226422281788,0.020340312164543194,0.025050492779851868,0.12800758627452763,0.02110174836884255,0.06225741378826523,0.08796260852926381,0.1002377879655616,0.21890769278094369,0.03637629111036684,0.021939204710534076,0.03106184355521378,0.03820594072936395,0.1896782989902009,0.007141733822160608,0.021370260110378462,0.030468725390106793,0.03487371975276631,0.07967443736611274,0.012375315408345376,0.007427264601286016,0.010548196414605764,0.013005900942775163,0.06824148681074012
2023-05-19,0.013060373428702332,0.038847650298762,0.05517447594664442,0.06303332981735792,0.14126085327599633,0.022581628759812237,0.01358091118323633,0.01926239053063942,0.02372599479288092,0.12159244782579513,0.01998388784477321,0.059026197203878715,0.08345773951180425,0.09513764646864513,0.2085122479404536,0.034463626856612785,0.02077745256563653,0.02942433061084592,0.03619889158402906,0.18050652630676015,0.006760851841775964,0.020238322756429367,0.028862012560433026,0.033038699488670456,0.07557625811232087,0.011716968307439953,0.007031208714948477,0.009986557095281559,0.012314217260488074,0.06471053215165394
2023-05-20,0.012365810957922852,0.036807539544749995,0.05230054590779293,0.05976313834796123,0.13423394172011818,0.021386231404991594,0.01285884676649351,0.018241059400688816,0.022470717437107598,0.11547713496485901,0.0189246717097966,0.05595763777778088,0.07917344529677664,0.0902838023661822,0.19854568245614848,0.032649818393936235,0.019676598351123717,0.027871897039644135,0.03429538810056683,0.17172995560443288,0.006400217474001618,0.01916575295555211,0.027338827384402055,0.03129866319833219,0.07168057646793885,0.011093447206210246,0.0066562014656064645,0.009454679218447825,0.011659101263366405,0.061356205093718
2023-05-21,0.011707966476131955,0.034872612877675756,0.04957235683542339,0.05665743212039357,0.12753010347675328,0.020253456867568107,0.01217493543591084,0.017273403215605998,0.021281127231883912,0.10964985954959207,0.017921083059720174,0.053044069461411214,0.07509997114057136,0.08566572100429812,0.18899687882061478,0.030929933996387115,0.018633514347218497,0.02640025184425817,0.03249028424050796,0.16333647910599816,0.006058761180532557,0.018149498199130074,0.02589495205785671,0.029648857559229202,0.06797824349357709,0.01050293033352627,0.006301131587779666,0.008951000602052674,0.011038642342303496,0.058170297902307475
2023-05-22,0.01108492171816594,0.033037649854109924,0.04698292761692954,0.05370847294066366,0.12113719852013102,0.019180092879269903,0.011527185910544942,0.016356650844100592,0.020153862288718807,0.10409906060542871,0.016970253967335723,0.0502781327742005,0.07122788362100585,0.08127317482253112,0.17985428572851342,0.029299269409261332,0.01764522674405037,0.02500530692640035,0.030778669228070477,0.15531382677696168,0.0057354692083489344,0.017186656545194762,0.024526368753231893,0.028084750066203517,0.06446043351973861,0.009943689079472505,0.005964945716500937,0.008474039511344813,0.01045102735430537,0.05514491838002268
2023-05-23,0.010494856254852584,0.03129766794535638,0.044525568633494564,0.05090883053918898,0.11504325375418827,0.018163084815897727,0.010913708264005876,0.015488169038152753,0.019085724907724092,0.09881342847411319,0.01606945878278871,0.047652768530587156,0.06754807247376193,0.07709625088662374,0.17110602025253957,0.027753339339095247,0.0167089087786969,0.023683168930004463,0.029155858985137707,0.1476496409322291,0.005429380754402219,0.016274469865600265,0.023229251520187618,0.026602020591985985,0.06111864277895413,0.009414083455515337,0.005646645450946593,0.008022390678747252,0.009894535898225332,0.05227248498837425
2023-05-24,0.009936042753023632,0.029647913961113635,0.04219387424810685,0.04825137646093055,0.10923649666291563,0.01719952871421614,0.010332709035905469,0.014665456118860307,0.01807367439149328,0.09378192470436246,0.015216107663825765,0.04516121094549686,0.06405175062059351,0.07312535592153942,0.16273996009291522,0.026287869037434332,0.01582187410084261,0.022430131251970947,0.027617387628386135,0.14033154250411645,0.005139585266563489,0.015410317322753166,0.02199995836036187,0.02519655306511355,0.05794468665521021,0.008912557751998515,0.0053452845584914975,0.007594721503373482,0.00936753579303895,0.04954572110867082
2023-05-25,0.009406842438495976,0.028083855523457723,0.03998171492187446,0.045729277304377945,0.1037053838095564,0.016286664515988293,0.009782486550202541,0.013886135892285639,0.017114820082417683,0.08899379810799754,0.014407740336429645,0.04279698023690907,0.060730452625135385,0.0693512191401146,0.1547438264186467,0.02489878600806751,0.014981570368602063,0.02124266623768684,0.026158999063086354,0.1333471895406112,0.004865219875129582,0.014591709076732445,0.02083502349218411,0.02386442729116081,0.05493069574695644,0.008437636387038408,0.005059966313388852,0.0071897684239720485,0.008868478752917831,0.04695764858628944
2023-05-26,0.00890570075629937,0.026601172627427304,0.03788322904904373,0.04333598743124225,0.09843862466041506,0.015421869541544758,0.009261426434913666,0.013147951793784677,0.01620641462743238,0.08443859737723837,0.013642020085078628,0.04055387483096432,0.05757603179052517,0.06576489313797594,0.14710525784790965,0.0235822118626523,0.01418557307463475,0.02011741757514094,0.024776638702815667,0.12668432850006486,0.004605466949326511,0.01381628022231469,0.01973114981846743,0.022601910938851878,0.052069110920896146,0.007987919940743573,0.0047898409644102965,0.006806333459075052,0.008395896253158269,0.044501580687260754
