day,site_code,age,prob.inf,month,age_cat,code.new
3,S3,27,0.0015432233044518266,JUN,Adults,MNJ.08
4,S3,27,0.002057101660288179,JUN,Adults,MNJ.08
5,S3,27,0.002570715537009601,JUN,Adults,MNJ.08
6,S3,27,0.0030840650707362476,JUN,Adults,MNJ.08
7,S3,27,0.0035971503975182222,JUN,Adults,MNJ.08
8,S3,27,0.004109971653335599,JUN,Adults,MNJ.08
9,S3,27,0.004622528974098472,JUN,Adults,MNJ.08
10,S3,27,0.005134822495646981,JUN,Adults,MNJ.08
11,S3,27,0.005646852353751361,JUN,Adults,MNJ.08
12,S3,27,0.00615861868411196,JUN,Adults,MNJ.08
13,S3,27,0.006670121622359297,JUN,Adults,MNJ.08
14,S3,27,0.00718136130405408,JUN,Adults,MNJ.08
15,S3,27,0.007692337864687238,JUN,Adults,MNJ.08
16,S3,27,0.008203051439679976,JUN,Adults,MNJ.08
17,S3,27,0.0087135021643838,JUN,Adults,MNJ.08
18,S3,27,0.009223690174080557,JUN,Adults,MNJ.08
19,S3,27,0.009733615603982466,JUN,Adults,MNJ.08
20,S3,27,0.01024327858923215,JUN,Adults,MNJ.08
21,S3,27,0.010752679264902695,JUN,Adults,MNJ.08
22,S3,27,0.011261817765997656,JUN,Adults,MNJ.08
23,S3,27,0.011770694227451087,JUN,Adults,MNJ.08
24,S3,27,0.01227930878412763,JUN,Adults,MNJ.08
25,S3,27,0.012787661570822504,JUN,Adults,MNJ.08
26,S3,27,0.013295752722261531,JUN,Adults,MNJ.08
27,S3,27,0.013803582373101234,JUN,Adults,MNJ.08
28,S3,27,0.014311150657928796,JUN,Adults,MNJ.08
29,S3,27,0.014818457711262147,JUN,Adults,MNJ.08
30,S3,27,0.015325503667549976,JUN,Adults,MNJ.08
1,S5,5,0.0010438346468183194,JUN,Young children,MNJ.09
2,S5,5,0.0020865797028667404,JUN,Young children,MNJ.09
3,S5,5,0.0031282363054978605,JUN,Young children,MNJ.09
4,S5,5,0.004168805590877066,JUN,Young children,MNJ.09
5,S5,5,0.005208288693983779,JUN,Young children,MNJ.09
6,S5,5,0.006246686748612687,JUN,Young children,MNJ.09
7,S5,5,0.007284000887374982,JUN,Young children,MNJ.09
8,S5,5,0.008320232241699598,JUN,Young children,MNJ.09
9,S5,5,0.009355381941834459,JUN,Young children,MNJ.09
10,S5,5,0.010389451116847678,JUN,Young children,MNJ.09
11,S5,5,0.011422440894628806,JUN,Young children,MNJ.09
12,S5,5,0.012454352401890082,JUN,Young children,MNJ.09
13,S5,5,0.013485186764167623,JUN,Young children,MNJ.09
14,S5,5,0.014514945105822675,JUN,Young children,MNJ.09
15,S5,5,0.015543628550042871,JUN,Young children,MNJ.09
16,S5,5,0.01657123821884338,JUN,Young children,MNJ.09
17,S5,5,0.0175977752330682,JUN,Young children,MNJ.09
18,S5,5,0.01862324071239132,JUN,Young children,MNJ.09
19,S5,5,0.019647635775318004,JUN,Young children,MNJ.09
20,S5,5,0.020670961539185982,JUN,Young children,MNJ.09
21,S5,5,0.021693219120166654,JUN,Young children,MNJ.09
22,S5,5,0.022714409633266326,JUN,Young children,MNJ.09
23,S5,5,0.023734534192327413,JUN,Young children,MNJ.09
24,S5,5,0.02475359391002969,JUN,Young children,MNJ.09
25,S5,5,0.02577158989789144,JUN,Young children,MNJ.09
26,S5,5,0.026788523266270754,JUN,Young children,MNJ.09
27,S5,5,0.02780439512436664,JUN,Young children,MNJ.09
28,S5,5,0.028819206580220316,JUN,Young children,MNJ.09
29,S5,5,0.029832958740716394,JUN,Young children,MNJ.09
30,S5,5,0.030845652711584053,JUN,Young children,MNJ.09
1,S5,13,0.0015989621561927022,JUN,School aged children,MNJ.09
2,S5,13,0.0031953676324084678,JUN,School aged children,MNJ.09
3,S5,13,0.004789220516681827,JUN,School aged children,MNJ.09
4,S5,13,0.006380524890510693,JUN,School aged children,MNJ.09
5,S5,13,0.007969284828866822,JUN,School aged children,MNJ.09
6,S5,13,0.00955550440020625,JUN,School aged children,MNJ.09
7,S5,13,0.011139187666479686,JUN,School aged children,MNJ.09
8,S5,13,0.01272033868314295,JUN,School aged children,MNJ.09
9,S5,13,0.014298961499167356,JUN,School aged children,MNJ.09
10,S5,13,0.01587506015705004,JUN,School aged children,MNJ.09
11,S5,13,0.017448638692824335,JUN,School aged children,MNJ.09
12,S5,13,0.01901970113607013,JUN,School aged children,MNJ.09
13,S5,13,0.020588251509924157,JUN,School aged children,MNJ.09
14,S5,13,0.022154293831090313,JUN,School aged children,MNJ.09
15,S5,13,0.023717832109849932,JUN,School aged children,MNJ.09
16,S5,13,0.02527887035007205,JUN,School aged children,MNJ.09
17,S5,13,0.02683741254922369,JUN,School aged children,MNJ.09
18,S5,13,0.028393462698380043,JUN,School aged children,MNJ.09
19,S5,13,0.029947024782234766,JUN,School aged children,MNJ.09
20,S5,13,0.03149810277911011,JUN,School aged children,MNJ.09
21,S5,13,0.033046700660967154,JUN,School aged children,MNJ.09
22,S5,13,0.03459282239341595,JUN,School aged children,MNJ.09
23,S5,13,0.036136471935725674,JUN,School aged children,MNJ.09
24,S5,13,0.03767765324083483,JUN,School aged children,MNJ.09
25,S5,13,0.039216370255361274,JUN,School aged children,MNJ.09
26,S5,13,0.04075262691961243,JUN,School aged children,MNJ.09
27,S5,13,0.04228642716759523,JUN,School aged children,MNJ.09
28,S5,13,0.043817774927026334,JUN,School aged children,MNJ.09
29,S5,13,0.04534667411934217,JUN,School aged children,MNJ.09
30,S5,13,0.046873128659708836,JUN,School aged children,MNJ.09
1,S5,18,0.001333592265510449,JUN,Teenagers,MNJ.09
2,S5,18,0.0026654060626902687,JUN,Teenagers,MNJ.09
3,S5,18,0.00399544376329107,JUN,Teenagers,MNJ.09
4,S5,18,0.005323707735901512,JUN,Teenagers,MNJ.09
5,S5,18,0.006650200345951524,JUN,Teenagers,MNJ.09
6,S5,18,0.00797492395571652,JUN,Teenagers,MNJ.09
7,S5,18,0.00929788092432159,JUN,Teenagers,MNJ.09
8,S5,18,0.010619073607745718,JUN,Teenagers,MNJ.09
9,S5,18,0.011938504358825994,JUN,Teenagers,MNJ.09
10,S5,18,0.013256175527261755,JUN,Teenagers,MNJ.09
11,S5,18,0.014572089459618798,JUN,Teenagers,MNJ.09
12,S5,18,0.015886248499333577,JUN,Teenagers,MNJ.09
13,S5,18,0.01719865498671734,JUN,Teenagers,MNJ.09
14,S5,18,0.01850931125896031,JUN,Teenagers,MNJ.09
15,S5,18,0.019818219650135888,JUN,Teenagers,MNJ.09
16,S5,18,0.021125382491204724,JUN,Teenagers,MNJ.09
17,S5,18,0.022430802110018955,JUN,Teenagers,MNJ.09
18,S5,18,0.02373448083132628,JUN,Teenagers,MNJ.09
19,S5,18,0.02503642097677417,JUN,Teenagers,MNJ.09
20,S5,18,0.026336624864913928,JUN,Teenagers,MNJ.09
21,S5,18,0.02763509481120488,JUN,Teenagers,MNJ.09
22,S5,18,0.028931833128018464,JUN,Teenagers,MNJ.09
23,S5,18,0.030226842124642345,JUN,Teenagers,MNJ.09
24,S5,18,0.031520124107284574,JUN,Teenagers,MNJ.09
25,S5,18,0.032811681379077605,JUN,Teenagers,MNJ.09
26,S5,18,0.03410151624008253,JUN,Teenagers,MNJ.09
27,S5,18,0.03538963098729302,JUN,Teenagers,MNJ.09
28,S5,18,0.036676027914639545,JUN,Teenagers,MNJ.09
29,S5,18,0.03796070931299339,JUN,Teenagers,MNJ.09
30,S5,18,0.03924367747017074,JUN,Teenagers,MNJ.09
1,S5,27,5.903940326912204e-4,JUN,Adults,MNJ.09
2,S5,27,0.0011804395002686034,JUN,Adults,MNJ.09
3,S5,27,0.001770136608522913,JUN,Adults,MNJ.09
4,S5,27,0.002359485563123413,JUN,Adults,MNJ.09
5,S5,27,0.002948486569617944,JUN,Adults,MNJ.09
6,S5,27,0.0035371398334329896,JUN,Adults,MNJ.09
7,S5,27,0.0041254455598737595,JUN,Adults,MNJ.09
8,S5,27,0.0047134039541242385,JUN,Adults,MNJ.09
9,S5,27,0.005301015221247283,JUN,Adults,MNJ.09
10,S5,27,0.005888279566184671,JUN,Adults,MNJ.09
11,S5,27,0.006475197193757198,JUN,Adults,MNJ.09
12,S5,27,0.007061768308664722,JUN,Adults,MNJ.09
13,S5,27,0.007647993115486258,JUN,Adults,MNJ.09
14,S5,27,0.008233871818680037,JUN,Adults,MNJ.09
15,S5,27,0.008819404622583567,JUN,Adults,MNJ.09
16,S5,27,0.009404591731413723,JUN,Adults,MNJ.09
17,S5,27,0.009989433349266818,JUN,Adults,MNJ.09
18,S5,27,0.01057392968011866,JUN,Adults,MNJ.09
19,S5,27,0.011158080927824643,JUN,Adults,MNJ.09
20,S5,27,0.011741887296119786,JUN,Adults,MNJ.09
21,S5,27,0.012325348988618845,JUN,Adults,MNJ.09
22,S5,27,0.012908466208816357,JUN,Adults,MNJ.09
23,S5,27,0.013491239160086693,JUN,Adults,MNJ.09
24,S5,27,0.014073668045684183,JUN,Adults,MNJ.09
25,S5,27,0.014655753068743163,JUN,Adults,MNJ.09
26,S5,27,0.015237494432277992,JUN,Adults,MNJ.09
27,S5,27,0.015818892339183235,JUN,Adults,MNJ.09
28,S5,27,0.016399946992233624,JUN,Adults,MNJ.09
29,S5,27,0.01698065859408418,JUN,Adults,MNJ.09
30,S5,27,0.017561027347270285,JUN,Adults,MNJ.09
1,S6,5,0.0024398787431871337,JUN,Young children,MNJ.10
2,S6,5,0.004873804478092812,JUN,Young children,MNJ.10
3,S6,5,0.007301791729335398,JUN,Young children,MNJ.10
4,S6,5,0.009723854986094946,JUN,Young children,MNJ.10
5,S6,5,0.012140008702199674,JUN,Young children,MNJ.10
6,S6,5,0.014550267296212208,JUN,Young children,MNJ.10
7,S6,5,0.01695464515151562,JUN,Young children,MNJ.10
8,S6,5,0.019353156616399282,JUN,Young children,MNJ.10
9,S6,5,0.021745816004144502,JUN,Young children,MNJ.10
10,S6,5,0.024132637593109862,JUN,Young children,MNJ.10
11,S6,5,0.026513635626816526,JUN,Young children,MNJ.10
12,S6,5,0.028888824314033182,JUN,Young children,MNJ.10
13,S6,5,0.03125821782886084,JUN,Young children,MNJ.10
14,S6,5,0.03362183031081742,JUN,Young children,MNJ.10
15,S6,5,0.035979675864922143,JUN,Young children,MNJ.10
16,S6,5,0.038331768561779694,JUN,Young children,MNJ.10
17,S6,5,0.04067812243766418,JUN,Young children,MNJ.10
18,S6,5,0.043018751494602873,JUN,Young children,MNJ.10
19,S6,5,0.04535366970045988,JUN,Young children,MNJ.10
20,S6,5,0.04768289098901934,JUN,Young children,MNJ.10
21,S6,5,0.05000642926006865,JUN,Young children,MNJ.10
22,S6,5,0.052324298379481465,JUN,Young children,MNJ.10
23,S6,5,0.05463651217930031,JUN,Young children,MNJ.10
24,S6,5,0.056943084457819294,JUN,Young children,MNJ.10
25,S6,5,0.05924402897966626,JUN,Young children,MNJ.10
26,S6,5,0.061539359475885166,JUN,Young children,MNJ.10
27,S6,5,0.06382908964401773,JUN,Young children,MNJ.10
28,S6,5,0.06611323314818543,JUN,Young children,MNJ.10
29,S6,5,0.06839180361917094,JUN,Young children,MNJ.10
30,S6,5,0.07066481465449943,JUN,Young children,MNJ.10
1,S6,13,0.0037360545663855647,JUN,School aged children,MNJ.10
2,S6,13,0.0074581510290481195,JUN,School aged children,MNJ.10
3,S6,13,0.01116634153622482,JUN,School aged children,MNJ.10
4,S6,13,0.01486067804132415,JUN,School aged children,MNJ.10
5,S6,13,0.01854121230365384,JUN,School aged children,MNJ.10
6,S6,13,0.02220799588914601,JUN,School aged children,MNJ.10
7,S6,13,0.025861080171079662,JUN,School aged children,MNJ.10
8,S6,13,0.029500516330800395,JUN,School aged children,MNJ.10
9,S6,13,0.033126355358437554,JUN,School aged children,MNJ.10
10,S6,13,0.03673864805361851,JUN,School aged children,MNJ.10
11,S6,13,0.04033744502618053,JUN,School aged children,MNJ.10
12,S6,13,0.04392279669687969,JUN,School aged children,MNJ.10
13,S6,13,0.04749475329809746,JUN,School aged children,MNJ.10
14,S6,13,0.051053364874544295,JUN,School aged children,MNJ.10
15,S6,13,0.05459868128396099,JUN,School aged children,MNJ.10
16,S6,13,0.05813075219781697,JUN,School aged children,MNJ.10
17,S6,13,0.06164962710200647,JUN,School aged children,MNJ.10
18,S6,13,0.06515535529754159,JUN,School aged children,MNJ.10
19,S6,13,0.0686479859012433,JUN,School aged children,MNJ.10
20,S6,13,0.07212756784642936,JUN,School aged children,MNJ.10
21,S6,13,0.0755941498836,JUN,School aged children,MNJ.10
22,S6,13,0.07904778058112091,JUN,School aged children,MNJ.10
23,S6,13,0.08248850832590372,JUN,School aged children,MNJ.10
24,S6,13,0.08591638132408398,JUN,School aged children,MNJ.10
25,S6,13,0.08933144760169635,JUN,School aged children,MNJ.10
26,S6,13,0.09273375500534779,JUN,School aged children,MNJ.10
27,S6,13,0.09612335120288754,JUN,School aged children,MNJ.10
28,S6,13,0.09950028368407525,JUN,School aged children,MNJ.10
29,S6,13,0.1028645997612463,JUN,School aged children,MNJ.10
30,S6,13,0.10621634656997442,JUN,School aged children,MNJ.10
1,S6,18,0.0031165586615115835,JUN,Teenagers,MNJ.10
2,S6,18,0.006223404385132525,JUN,Teenagers,MNJ.10
3,S6,18,0.009320567441803538,JUN,Teenagers,MNJ.10
4,S6,18,0.012408078008124166,JUN,Teenagers,MNJ.10
5,S6,18,0.015485966166646818,JUN,Teenagers,MNJ.10
6,S6,18,0.01855426190616986,JUN,Teenagers,MNJ.10
7,S6,18,0.02161299512202982,JUN,Teenagers,MNJ.10
8,S6,18,0.024662195616392626,JUN,Teenagers,MNJ.10
9,S6,18,0.02770189309854406,JUN,Teenagers,MNJ.10
10,S6,18,0.03073211718517911,JUN,Teenagers,MNJ.10
11,S6,18,0.03375289740069063,JUN,Teenagers,MNJ.10
12,S6,18,0.03676426317745698,JUN,Teenagers,MNJ.10
13,S6,18,0.039766243856128765,JUN,Teenagers,MNJ.10
14,S6,18,0.04275886868591474,JUN,Teenagers,MNJ.10
15,S6,18,0.04574216682486681,JUN,Teenagers,MNJ.10
16,S6,18,0.04871616734016404,JUN,Teenagers,MNJ.10
17,S6,18,0.051680899208396,JUN,Teenagers,MNJ.10
18,S6,18,0.05463639131584494,JUN,Teenagers,MNJ.10
19,S6,18,0.05758267245876739,JUN,Teenagers,MNJ.10
20,S6,18,0.060519771343674617,JUN,Teenagers,MNJ.10
21,S6,18,0.06344771658761238,JUN,Teenagers,MNJ.10
22,S6,18,0.06636653671843971,JUN,Teenagers,MNJ.10
23,S6,18,0.06927626017510691,JUN,Teenagers,MNJ.10
24,S6,18,0.07217691530793265,JUN,Teenagers,MNJ.10
25,S6,18,0.07506853037888007,JUN,Teenagers,MNJ.10
26,S6,18,0.07795113356183243,JUN,Teenagers,MNJ.10
27,S6,18,0.08082475294286724,JUN,Teenagers,MNJ.10
28,S6,18,0.08368941652053019,JUN,Teenagers,MNJ.10
29,S6,18,0.08654515220610788,JUN,Teenagers,MNJ.10
30,S6,18,0.08939198782389969,JUN,Teenagers,MNJ.10
1,S6,27,0.0013804172902058378,JUN,Adults,MNJ.10
2,S6,27,0.0027589290285165765,JUN,Adults,MNJ.10
3,S6,27,0.004135537845389,JUN,Adults,MNJ.10
4,S6,27,0.005510246367648762,JUN,Adults,MNJ.10
5,S6,27,0.006883057218495404,JUN,Adults,MNJ.10
6,S6,27,0.00825397301750735,JUN,Adults,MNJ.10
7,S6,27,0.009622996380646932,JUN,Adults,MNJ.10
8,S6,27,0.010990129920265341,JUN,Adults,MNJ.10
9,S6,27,0.012355376245107639,JUN,Adults,MNJ.10
10,S6,27,0.013718737960317728,JUN,Adults,MNJ.10
11,S6,27,0.015080217667443338,JUN,Adults,MNJ.10
12,S6,27,0.016439817964440964,JUN,Adults,MNJ.10
13,S6,27,0.017797541445680846,JUN,Adults,MNJ.10
14,S6,27,0.019153390701951916,JUN,Adults,MNJ.10
15,S6,27,0.020507368320466717,JUN,Adults,MNJ.10
16,S6,27,0.02185947688486636,JUN,Adults,MNJ.10
17,S6,27,0.023209718975225477,JUN,Adults,MNJ.10
18,S6,27,0.024558097168057087,JUN,Adults,MNJ.10
19,S6,27,0.025904614036317584,JUN,Adults,MNJ.10
20,S6,27,0.027249272149411582,JUN,Adults,MNJ.10
21,S6,27,0.028592074073196853,JUN,Adults,MNJ.10
22,S6,27,0.02993302236998921,JUN,Adults,MNJ.10
23,S6,27,0.03127211959856739,JUN,Adults,MNJ.10
24,S6,27,0.03260936831417798,JUN,Adults,MNJ.10
25,S6,27,0.03394477106854023,JUN,Adults,MNJ.10
26,S6,27,0.03527833040985098,JUN,Adults,MNJ.10
27,S6,27,0.036610048882789466,JUN,Adults,MNJ.10
28,S6,27,0.03793992902852222,JUN,Adults,MNJ.10
29,S6,27,0.03926797338470791,JUN,Adults,MNJ.10
30,S6,27,0.04059418448550216,JUN,Adults,MNJ.10
1,N1,5,3.663135775382582e-4,JUN,Young children,MNJ.05
2,N1,5,7.324929694394277e-4,JUN,Young children,MNJ.05
3,N1,5,0.0010985382248575291,JUN,Young children,MNJ.05
4,N1,5,0.001464449392928577,JUN,Young children,MNJ.05
5,N1,5,0.001830226522770588,JUN,Young children,MNJ.05
6,N1,5,0.0021958696634835854,JUN,Young children,MNJ.05
7,N1,5,0.0025613788641496047,JUN,Young children,MNJ.05
8,N1,5,0.002926754173832703,JUN,Young children,MNJ.05
9,N1,5,0.0032919956415789708,JUN,Young children,MNJ.05
10,N1,5,0.0036571033164165233,JUN,Young children,MNJ.05
11,N1,5,0.004022077247355518,JUN,Young children,MNJ.05
12,N1,5,0.004386917483388164,JUN,Young children,MNJ.05
13,N1,5,0.004751624073488717,JUN,Young children,MNJ.05
14,N1,5,0.005116197066613493,JUN,Young children,MNJ.05
15,N1,5,0.00548063651170089,JUN,Young children,MNJ.05
16,N1,5,0.00584494245767136,JUN,Young children,MNJ.05
17,N1,5,0.006209114953427447,JUN,Young children,MNJ.05
18,N1,5,0.006573154047853767,JUN,Young children,MNJ.05
19,N1,5,0.006937059789817046,JUN,Young children,MNJ.05
20,N1,5,0.0073008322281661025,JUN,Young children,MNJ.05
21,N1,5,0.007664471411731856,JUN,Young children,MNJ.05
22,N1,5,0.008027977389327342,JUN,Young children,MNJ.05
23,N1,5,0.008391350209747716,JUN,Young children,MNJ.05
24,N1,5,0.008754589921770271,JUN,Young children,MNJ.05
25,N1,5,0.009117696574154396,JUN,Young children,MNJ.05
26,N1,5,0.009480670215641676,JUN,Young children,MNJ.05
27,N1,5,0.00984351089495578,JUN,Young children,MNJ.05
28,N1,5,0.010206218660802563,JUN,Young children,MNJ.05
29,N1,5,0.010568793561870047,JUN,Young children,MNJ.05
30,N1,5,0.010931235646828392,JUN,Young children,MNJ.05
1,N1,13,5.612260611555371e-4,JUN,School aged children,MNJ.05
2,N1,13,0.001122137147619354,JUN,School aged children,MNJ.05
3,N1,13,0.001682733436163457,JUN,School aged children,MNJ.05
4,N1,13,0.0022430151034606408,JUN,School aged children,MNJ.05
5,N1,13,0.0028029823260845503,JUN,School aged children,MNJ.05
6,N1,13,0.0033626352805097314,JUN,School aged children,MNJ.05
7,N1,13,0.003921974143111685,JUN,School aged children,MNJ.05
8,N1,13,0.004480999090166925,JUN,School aged children,MNJ.05
9,N1,13,0.005039710297853049,JUN,School aged children,MNJ.05
10,N1,13,0.005598107942248759,JUN,School aged children,MNJ.05
11,N1,13,0.006156192199333944,JUN,School aged children,MNJ.05
12,N1,13,0.006713963244989735,JUN,School aged children,MNJ.05
13,N1,13,0.007271421254998543,JUN,School aged children,MNJ.05
14,N1,13,0.007828566405044125,JUN,School aged children,MNJ.05
15,N1,13,0.008385398870711666,JUN,School aged children,MNJ.05
16,N1,13,0.008941918827487776,JUN,School aged children,MNJ.05
17,N1,13,0.009498126450760595,JUN,School aged children,MNJ.05
18,N1,13,0.010054021915819812,JUN,School aged children,MNJ.05
19,N1,13,0.01060960539785676,JUN,School aged children,MNJ.05
20,N1,13,0.01116487707196445,JUN,School aged children,MNJ.05
21,N1,13,0.011719837113137605,JUN,School aged children,MNJ.05
22,N1,13,0.012274485696272748,JUN,School aged children,MNJ.05
23,N1,13,0.012828822996168254,JUN,School aged children,MNJ.05
24,N1,13,0.013382849187524398,JUN,School aged children,MNJ.05
25,N1,13,0.013936564444943367,JUN,School aged children,MNJ.05
26,N1,13,0.014489968942929443,JUN,School aged children,MNJ.05
27,N1,13,0.015043062855888866,JUN,School aged children,MNJ.05
28,N1,13,0.01559584635813007,JUN,School aged children,MNJ.05
29,N1,13,0.01614831962386365,JUN,School aged children,MNJ.05
30,N1,13,0.016700482827202406,JUN,School aged children,MNJ.05
1,N1,18,4.680424684008928e-4,JUN,Teenagers,MNJ.05
2,N1,18,9.358658730495589e-4,JUN,Teenagers,MNJ.05
3,N1,18,0.0014034703164771377,JUN,Teenagers,MNJ.05
4,N1,18,0.001870855901166779,JUN,Teenagers,MNJ.05
5,N1,18,0.002338022729553667,JUN,Teenagers,MNJ.05
6,N1,18,0.002804970904025043,JUN,Teenagers,MNJ.05
7,N1,18,0.0032717005269202225,JUN,Teenagers,MNJ.05
8,N1,18,0.003738211700530625,JUN,Teenagers,MNJ.05
9,N1,18,0.004204504527099797,JUN,Teenagers,MNJ.05
10,N1,18,0.004670579108823425,JUN,Teenagers,MNJ.05
11,N1,18,0.005136435547849362,JUN,Teenagers,MNJ.05
12,N1,18,0.00560207394627766,JUN,Teenagers,MNJ.05
13,N1,18,0.006067494406160572,JUN,Teenagers,MNJ.05
14,N1,18,0.00653269702950259,JUN,Teenagers,MNJ.05
15,N1,18,0.00699768191826048,JUN,Teenagers,MNJ.05
16,N1,18,0.007462449174343265,JUN,Teenagers,MNJ.05
17,N1,18,0.007926998899612287,JUN,Teenagers,MNJ.05
18,N1,18,0.008391331195881192,JUN,Teenagers,MNJ.05
19,N1,18,0.008855446164915995,JUN,Teenagers,MNJ.05
20,N1,18,0.009319343908435073,JUN,Teenagers,MNJ.05
21,N1,18,0.009783024528109188,JUN,Teenagers,MNJ.05
22,N1,18,0.010246488125561516,JUN,Teenagers,MNJ.05
23,N1,18,0.010709734802367676,JUN,Teenagers,MNJ.05
24,N1,18,0.011172764660055758,JUN,Teenagers,MNJ.05
25,N1,18,0.011635577800106283,JUN,Teenagers,MNJ.05
26,N1,18,0.012098174323952356,JUN,Teenagers,MNJ.05
27,N1,18,0.012560554332979517,JUN,Teenagers,MNJ.05
28,N1,18,0.01302271792852591,JUN,Teenagers,MNJ.05
29,N1,18,0.013484665211882251,JUN,Teenagers,MNJ.05
30,N1,18,0.013946396284291812,JUN,Teenagers,MNJ.05
1,N1,27,2.0715685351554807e-4,JUN,Adults,MNJ.05
2,N1,27,4.142707930691377e-4,JUN,Adults,MNJ.05
3,N1,27,6.213418275506903e-4,JUN,Adults,MNJ.05
4,N1,27,8.283699658482853e-4,JUN,Adults,MNJ.05
5,N1,27,0.0010353552168481616,JUN,Adults,MNJ.05
6,N1,27,0.0012422975894347157,JUN,Adults,MNJ.05
7,N1,27,0.0014491970924905072,JUN,Adults,MNJ.05
8,N1,27,0.0016560537348962513,JUN,Adults,MNJ.05
9,N1,27,0.0018628675255308264,JUN,Adults,MNJ.05
10,N1,27,0.0020696384732712685,JUN,Adults,MNJ.05
11,N1,27,0.0022763665869927788,JUN,Adults,MNJ.05
12,N1,27,0.002483051875568716,JUN,Adults,MNJ.05
13,N1,27,0.002689694347870605,JUN,Adults,MNJ.05
14,N1,27,0.002896294012768132,JUN,Adults,MNJ.05
15,N1,27,0.0031028508791291396,JUN,Adults,MNJ.05
16,N1,27,0.003309364955819639,JUN,Adults,MNJ.05
17,N1,27,0.003515836251703804,JUN,Adults,MNJ.05
18,N1,27,0.0037222647756439725,JUN,Adults,MNJ.05
19,N1,27,0.003928650536500646,JUN,Adults,MNJ.05
20,N1,27,0.004134993543132489,JUN,Adults,MNJ.05
21,N1,27,0.004341293804396335,JUN,Adults,MNJ.05
22,N1,27,0.00454755132914718,JUN,Adults,MNJ.05
23,N1,27,0.004753766126238181,JUN,Adults,MNJ.05
24,N1,27,0.0049599382045206674,JUN,Adults,MNJ.05
25,N1,27,0.005166067572844138,JUN,Adults,MNJ.05
26,N1,27,0.0053721542400562445,JUN,Adults,MNJ.05
27,N1,27,0.005578198215002823,JUN,Adults,MNJ.05
28,N1,27,0.005784199506527867,JUN,Adults,MNJ.05
29,N1,27,0.0059901581234735385,JUN,Adults,MNJ.05
30,N1,27,0.006196074074680167,JUN,Adults,MNJ.05
1,N2,5,2.1931794149267415e-4,JUN,Young children,MNJ.04
2,N2,5,4.385877826258877e-4,JUN,Young children,MNJ.04
3,N2,5,6.578095339489126e-4,JUN,Young children,MNJ.04
4,N2,5,8.769832060087069e-4,JUN,Young children,MNJ.04
5,N2,5,0.0010961088093499154,JUN,Young children,MNJ.04
6,N2,5,0.00131518635451487,JUN,Young children,MNJ.04
7,N2,5,0.001534215852043594,JUN,Young children,MNJ.04
8,N2,5,0.0017531973124737925,JUN,Young children,MNJ.04
9,N2,5,0.0019721307463408653,JUN,Young children,MNJ.04
10,N2,5,0.0021910161641778966,JUN,Young children,MNJ.04
11,N2,5,0.002409853576515666,JUN,Young children,MNJ.04
12,N2,5,0.0026286429938826386,JUN,Young children,MNJ.04
13,N2,5,0.0028473844268049747,JUN,Young children,MNJ.04
14,N2,5,0.0030660778858065257,JUN,Young children,MNJ.04
15,N2,5,0.0032847233814088292,JUN,Young children,MNJ.04
16,N2,5,0.0035033209241311196,JUN,Young children,MNJ.04
17,N2,5,0.0037218705244903244,JUN,Young children,MNJ.04
18,N2,5,0.003940372193001064,JUN,Young children,MNJ.04
19,N2,5,0.004158825940175655,JUN,Young children,MNJ.04
20,N2,5,0.004377231776524101,JUN,Young children,MNJ.04
21,N2,5,0.004595589712554112,JUN,Young children,MNJ.04
22,N2,5,0.004813899758771087,JUN,Young children,MNJ.04
23,N2,5,0.005032161925678114,JUN,Young children,MNJ.04
24,N2,5,0.005250376223775989,JUN,Young children,MNJ.04
25,N2,5,0.005468542663563206,JUN,Young children,MNJ.04
26,N2,5,0.00568666125553594,JUN,Young children,MNJ.04
27,N2,5,0.005904732010188085,JUN,Young children,MNJ.04
28,N2,5,0.006122754938011221,JUN,Young children,MNJ.04
29,N2,5,0.006340730049494627,JUN,Young children,MNJ.04
30,N2,5,0.006558657355125286,JUN,Young children,MNJ.04
1,N2,13,3.360283862983984e-4,JUN,School aged children,MNJ.04
2,N2,13,6.719438575203986e-4,JUN,School aged children,MNJ.04
3,N2,13,0.0010077464516086716,JUN,School aged children,MNJ.04
4,N2,13,0.0013434362064931378,JUN,School aged children,MNJ.04
5,N2,13,0.0016790131600909735,JUN,School aged children,MNJ.04
6,N2,13,0.0020144773503066138,JUN,School aged children,MNJ.04
7,N2,13,0.0023498288150317534,JUN,School aged children,MNJ.04
8,N2,13,0.002685067592145357,JUN,School aged children,MNJ.04
9,N2,13,0.0030201937195136652,JUN,School aged children,MNJ.04
10,N2,13,0.003355207234990189,JUN,School aged children,MNJ.04
11,N2,13,0.0036901081764157163,JUN,School aged children,MNJ.04
12,N2,13,0.004024896581618329,JUN,School aged children,MNJ.04
13,N2,13,0.004359572488413389,JUN,School aged children,MNJ.04
14,N2,13,0.0046941359346035485,JUN,School aged children,MNJ.04
15,N2,13,0.005028586957978779,JUN,School aged children,MNJ.04
16,N2,13,0.0053629255963163255,JUN,School aged children,MNJ.04
17,N2,13,0.005697151887380758,JUN,School aged children,MNJ.04
18,N2,13,0.0060312658689239415,JUN,School aged children,MNJ.04
19,N2,13,0.006365267578685069,JUN,School aged children,MNJ.04
20,N2,13,0.006699157054390648,JUN,School aged children,MNJ.04
